timestamp,open,high,low,close,volume
1759632300000,123673.0,123999.99,123672.99,123740.0,259.93852
1759632600000,123799.19,123820.57,123537.27,123676.55,104.28396
1759632900000,123722.14,124129.01,123722.13,124121.97,132.43556
1759633200000,124031.44,124129.25,123846.06,123972.6,134.3149
1759633500000,124034.06,124077.92,123893.15,124036.09,86.07755
1759633800000,123945.89,123983.49,123633.74,123633.75,73.30601
1759634100000,123668.58,123688.0,123344.98,123566.47,119.33288
1759634400000,123492.8,123680.0,123486.19,123578.1,66.40566
1759634700000,123594.05,123799.98,123594.04,123773.44,76.61024
1759635000000,123835.32,124073.89,123835.32,124039.26,112.55205
1759635300000,124095.69,124173.0,123950.0,124048.44,91.77693
1759635600000,124048.45,124049.97,123910.0,124041.53,39.44496
1759635900000,124010.13,124129.99,123957.99,124010.05,67.94595
1759636200000,123981.0,124015.0,123855.45,123855.7,69.62081
1759636500000,123831.07,123863.99,123737.77,123826.27,49.01146
1759636800000,123776.23,124041.5,123776.22,124041.49,37.99833
1759637100000,124043.4,124060.19,123905.41,123922.81,41.69163
1759637400000,123856.47,123888.05,123734.0,123887.53,37.14639
1759637700000,123908.0,123961.59,123849.83,123945.48,29.29092
1759638000000,123961.29,124041.63,123961.28,123993.57,23.44007
1759638300000,124000.51,124066.3,123993.0,124053.96,24.85733
1759638600000,124019.25,124054.75,123993.0,124034.16,18.17959
1759638900000,124052.9,124300.0,124052.9,124258.99,107.08305
1759639200000,124249.05,124453.0,124185.8,124274.5,111.53738
1759639500000,124299.79,125708.42,124299.79,125257.54,2151.289793
1759639800000,125285.1,125664.01,125285.1,125581.16,642.4606
1759640100000,125364.91,125418.42,125146.28,125228.08,252.91622
1759640400000,125172.81,125393.67,125172.81,125358.0,144.10402
1759640700000,125412.78,125412.79,124876.72,125020.85,249.3241
1759641000000,124996.18,125240.55,124894.0,125183.42,171.94334
1759641300000,125198.27,125240.54,124895.62,125082.7,234.22198
1759641600000,125086.99,125163.35,124979.77,125163.34,211.58409
1759641900000,125200.0,125376.04,125171.26,125366.2,194.86528
1759642200000,125392.08,125392.08,125207.01,125213.04,172.25792
1759642500000,125243.88,125344.63,125219.5,125290.88,196.69467
1759642800000,125285.71,125363.08,125106.22,125199.99,109.31025
1759643100000,125230.0,125233.4,125020.0,125130.95,40.40395
1759643400000,125130.94,125130.95,124972.49,124976.57,60.4656
1759643700000,125022.06,125088.95,124962.42,125088.94,43.97087
1759644000000,125127.99,125225.54,125109.83,125174.95,56.51288
1759644300000,125151.82,125151.83,125114.01,125118.77,74.6159
1759644600000,125196.01,125196.01,124971.57,125121.35,75.65605
1759644900000,125081.05,125081.06,124927.52,124965.67,69.18952
1759645200000,124974.74,124974.74,124805.34,124815.97,105.11973
1759645500000,124847.26,125036.12,124847.26,124996.01,77.65099
1759645800000,124990.48,125036.12,124929.18,124940.49,35.26512
1759646100000,124952.57,124952.57,124828.97,124828.98,42.01613
1759646400000,124854.84,125073.68,124853.0,125058.43,85.82499
1759646700000,125070.48,125186.0,125000.99,125185.99,54.41405
1759647000000,125200.99,125200.99,124968.07,125070.0,75.16135
1759647300000,125078.95,125078.95,125000.0,125035.18,25.29864
1759647600000,125000.01,125025.75,124853.0,124895.58,66.1074
1759647900000,124969.79,125070.0,124920.07,125070.0,52.73911
1759648200000,125040.5,125065.33,124900.19,125038.96,50.71886
1759648500000,125012.01,125164.26,124958.61,125005.96,233.69206
1759648800000,125006.88,125052.0,124895.96,124918.99,52.82041
1759649100000,124906.67,124937.89,124862.0,124862.01,21.17787
1759649400000,124770.34,124862.01,124677.59,124736.42,104.5042
1759649700000,124631.72,124731.78,124622.6,124725.25,33.86197
1759650000000,124750.0,124769.12,124682.41,124688.0,34.9841
1759650300000,124704.67,124775.44,124704.67,124775.44,21.4218
1759650600000,124796.23,124927.53,124768.0,124877.3,62.39673
1759650900000,124900.22,124933.0,124777.31,124777.32,56.89692
1759651200000,124713.63,124803.59,124567.95,124567.95,76.87652
1759651500000,124616.34,124775.89,124616.34,124753.93,31.9202
1759651800000,124812.88,124812.88,124654.74,124654.74,34.37287
1759652100000,124647.24,124700.12,124647.23,124693.51,24.53998
1759652400000,124652.51,124815.97,124652.5,124815.96,39.25042
1759652700000,124789.86,124838.37,124710.0,124739.99,49.70953
1759653000000,124739.99,124740.0,124647.03,124647.03,22.30076
1759653300000,124615.88,124765.58,124610.33,124765.57,29.87355
1759653600000,124754.84,124754.84,124676.02,124702.05,25.64551
1759653900000,124694.74,124694.75,124594.97,124673.9,28.45851
1759654200000,124673.9,124691.87,124618.45,124691.86,36.44143
1759654500000,124691.86,124691.87,124570.63,124595.99,96.55494
1759654800000,124596.0,124665.37,124555.59,124618.61,85.61483
1759655100000,124632.65,124632.66,124558.79,124558.8,22.2815
1759655400000,124573.73,124573.73,124483.65,124483.65,45.62997
1759655700000,124395.44,124457.08,124330.0,124360.19,85.7043
1759656000000,124360.19,124426.2,124200.0,124411.78,67.32413
1759656300000,124411.78,124423.68,124015.68,124049.43,143.96164
1759656600000,124013.4,124026.3,123085.54,123556.47,596.47643
1759656900000,123566.01,123668.37,123275.36,123297.76,154.89067
